2020-07-04 13:18:03 | INFO | Base_Logging | impl | /Users/deepirms2619/Documents/Project/GitHub/Python/python-api-testing/tests
2020-07-04 13:18:03 | INFO | Base_Logging | impl | 


****************************************** Started Test Execution ******************************************
2020-07-04 13:18:03 | INFO | Base_Logging | impl | -------------------------- RESULT --------------------------
2020-07-04 13:18:03 | INFO | Base_Logging | impl | Total number of checks=0
2020-07-04 13:18:03 | INFO | Base_Logging | impl | Total number of checks passed=0

2020-07-04 13:19:02 | INFO | Base_Logging | impl | /Users/deepirms2619/Documents/Project/GitHub/Python/python-api-testing/tests
2020-07-04 13:19:02 | INFO | Base_Logging | impl | 


****************************************** Started Test Execution ******************************************
2020-07-04 13:19:52 | INFO | Base_Logging | impl | -------------------------- RESULT --------------------------
2020-07-04 13:19:52 | INFO | Base_Logging | impl | Total number of checks=0
2020-07-04 13:19:52 | INFO | Base_Logging | impl | Total number of checks passed=0

2020-07-04 13:19:55 | INFO | Base_Logging | impl | /Users/deepirms2619/Documents/Project/GitHub/Python/python-api-testing/tests
2020-07-04 13:19:55 | INFO | Base_Logging | impl | 


****************************************** Started Test Execution ******************************************
2020-07-04 13:19:57 | INFO | Base_Logging | impl | -------------------------- RESULT --------------------------
2020-07-04 13:19:57 | INFO | Base_Logging | impl | Total number of checks=0
2020-07-04 13:19:57 | INFO | Base_Logging | impl | Total number of checks passed=0

2020-07-04 13:20:58 | INFO | Base_Logging | impl | /Users/deepirms2619/Documents/Project/GitHub/Python/python-api-testing/tests
2020-07-04 13:20:58 | INFO | Base_Logging | impl | 


****************************************** Started Test Execution ******************************************
2020-07-04 13:20:58 | INFO | Base_Logging | impl |  Get Users List Response Json is {'page': 2, 'per_page': 6, 'total': 12, 'total_pages': 2, 'data': [{'id': 7, 'email': 'michael.lawson@reqres.in', 'first_name': 'Michael', 'last_name': 'Lawson', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/follettkyle/128.jpg'}, {'id': 8, 'email': 'lindsay.ferguson@reqres.in', 'first_name': 'Lindsay', 'last_name': 'Ferguson', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/araa3185/128.jpg'}, {'id': 9, 'email': 'tobias.funke@reqres.in', 'first_name': 'Tobias', 'last_name': 'Funke', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/vivekprvr/128.jpg'}, {'id': 10, 'email': 'byron.fields@reqres.in', 'first_name': 'Byron', 'last_name': 'Fields', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/russoedu/128.jpg'}, {'id': 11, 'email': 'george.edwards@reqres.in', 'first_name': 'George', 'last_name': 'Edwards', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/mrmoiree/128.jpg'}, {'id': 12, 'email': 'rachel.howell@reqres.in', 'first_name': 'Rachel', 'last_name': 'Howell', 'avatar': 'https://s3.amazonaws.com/uifaces/faces/twitter/hebertialmeida/128.jpg'}], 'ad': {'company': 'StatusCode Weekly', 'url': 'http://statuscode.org/', 'text': 'A weekly newsletter focusing on software development, infrastructure, the server, performance, and the stack end of things.'}}
2020-07-04 13:20:58 | INFO | Base_Logging | impl | PASS: Successfully Retrived Users info with details 200
2020-07-04 13:20:58 | INFO | Base_Logging | impl | Initial_count value is 6
2020-07-04 13:20:58 | INFO | Base_Logging | impl | get_single_user_response value is <Response [200]>
2020-07-04 13:20:58 | INFO | Base_Logging | impl | PASS: Successfully Retrived Single Users info with details 200
2020-07-04 13:20:59 | INFO | Base_Logging | impl | add_new_user_response value is <Response [201]>
2020-07-04 13:20:59 | INFO | Base_Logging | impl | PASS: Successfully Added Single Users info with details 201
2020-07-04 13:20:59 | INFO | Base_Logging | impl | id_val value is 888
2020-07-04 13:20:59 | INFO | Base_Logging | impl | PASS: Successfully Added Single Users info with details 404
